Call_ID,Call_Date,Call_Start_Time,Call_End_Time,Call_Duration_Min,Call_Reason,Call_Channel,Sentiment,CSAT_Score,SLA_Target_Min,SLA_Status,State,City,Agent_ID,Call_Center_ID
C000189,01-02-24,01-02-24 15:00,01-02-24 15:06,6,Billing Question,Chatbot,Negative,2,15,Within SLA,NY,New York,A018,CC01
C000190,21-03-24,21-03-24 9:00,21-03-24 9:05,5,New Connection,Chatbot,Neutral,5,15,Within SLA,NY,New York,A035,CC01
C000191,03-03-24,03-03-24 18:00,03-03-24 18:11,11,Billing Question,Email,Positive,5,15,Within SLA,NY,New York,A009,CC01
C000192,10-08-24,10-08-24 8:00,10-08-24 8:08,8,Billing Question,Call Center,Positive,4,15,Within SLA,NY,New York,A033,CC01
C000193,30-01-24,30-01-24 9:00,30-01-24 9:10,10,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A051,CC02
C000194,27-02-24,27-02-24 11:00,27-02-24 11:14,14,Power Outage,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A124,CC04
C000195,06-11-24,06-11-24 17:00,06-11-24 17:13,13,Power Outage,Call Center,Negative,4,15,Within SLA,TX,Dallas,A043,CC02
C000196,26-01-24,26-01-24 13:00,26-01-24 13:20,20,Account Cancellation,Call Center,Neutral,2,15,SLA Violated,CA,Los Angeles,A122,CC04
C000197,09-05-24,09-05-24 13:00,09-05-24 13:11,11,Power Outage,Chatbot,Neutral,5,15,Within SLA,NY,New York,A011,CC01
C000198,25-07-24,25-07-24 12:00,25-07-24 12:33,33,Payment Issue,Call Center,Neutral,4,15,SLA Violated,NY,New York,A009,CC01
C000199,27-06-24,27-06-24 17:00,27-06-24 17:14,14,Power Outage,Call Center,Negative,5,15,Within SLA,IL,Chicago,A093,CC03
C000200,10-04-24,10-04-24 14:00,10-04-24 14:20,20,Billing Question,Chatbot,Neutral,5,15,SLA Violated,IL,Chicago,A097,CC03
C000201,23-10-24,23-10-24 11:00,23-10-24 11:13,13,Power Outage,Email,Negative,3,15,Within SLA,NY,New York,A007,CC01
C000202,24-07-24,24-07-24 15:00,24-07-24 15:02,2,Billing Question,Call Center,Negative,5,15,Within SLA,IL,Chicago,A091,CC03
C000203,27-03-24,27-03-24 19:00,27-03-24 19:09,9,Billing Question,Chatbot,Positive,3,15,Within SLA,CA,Los Angeles,A119,CC04
C000204,17-06-24,17-06-24 16:00,17-06-24 16:08,8,Billing Question,Email,Negative,3,15,Within SLA,TX,Dallas,A049,CC02
C000205,15-01-24,15-01-24 17:00,15-01-24 17:13,13,Payment Issue,Email,Neutral,3,15,Within SLA,NY,New York,A010,CC01
C000206,03-08-24,03-08-24 11:00,03-08-24 11:23,23,Service Issues,Call Center,Negative,4,15,SLA Violated,TX,Dallas,A044,CC02
C000207,02-04-24,02-04-24 19:00,02-04-24 19:01,1,Payment Issue,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A038,CC02
C000208,23-07-24,23-07-24 10:00,23-07-24 10:05,5,Billing Question,Web Form,Positive,4,15,Within SLA,TX,Dallas,A052,CC02
C000209,15-07-24,15-07-24 13:00,15-07-24 13:10,10,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A045,CC02
C000210,11-08-24,11-08-24 12:00,11-08-24 12:04,4,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A076,CC03
C000211,27-10-24,27-10-24 19:00,27-10-24 19:08,8,New Connection,Email,Neutral,5,15,Within SLA,CA,Los Angeles,A111,CC04
C000212,28-02-24,28-02-24 12:00,28-02-24 12:12,12,Billing Question,Web Form,Negative,5,15,Within SLA,IL,Chicago,A088,CC03
C000213,11-03-24,11-03-24 12:00,11-03-24 12:26,26,Power Outage,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A110,CC04
C000214,01-11-24,01-11-24 10:00,01-11-24 10:27,27,Service Issues,Chatbot,Negative,4,15,SLA Violated,NY,New York,A024,CC01
C000215,14-09-24,14-09-24 12:00,14-09-24 12:16,16,Service Issues,Web Form,Neutral,5,15,SLA Violated,TX,Dallas,A046,CC02
C000216,05-07-24,05-07-24 18:00,05-07-24 18:21,21,Power Outage,Call Center,Negative,4,15,SLA Violated,IL,Chicago,A100,CC03
C000217,26-02-24,26-02-24 13:00,26-02-24 13:12,12,Billing Question,Call Center,Positive,5,15,Within SLA,CA,Los Angeles,A137,CC04
C000218,28-11-24,28-11-24 10:00,28-11-24 10:16,16,Service Issues,Call Center,Neutral,4,15,SLA Violated,NY,New York,A013,CC01
C000219,13-10-24,13-10-24 12:00,13-10-24 12:17,17,Service Issues,Call Center,Negative,5,15,SLA Violated,NY,New York,A030,CC01
C000220,04-12-24,04-12-24 12:00,04-12-24 12:03,3,Billing Question,Web Form,Negative,4,15,Within SLA,CA,Los Angeles,A124,CC04
C000221,22-04-24,22-04-24 14:00,22-04-24 14:11,11,Power Outage,Call Center,Negative,5,15,Within SLA,NY,New York,A008,CC01
C000222,24-08-24,24-08-24 15:00,24-08-24 15:09,9,Billing Question,Call Center,Positive,5,15,Within SLA,NY,New York,A034,CC01
C000223,19-02-24,19-02-24 11:00,19-02-24 11:08,8,Account Cancellation,Chatbot,Negative,4,15,Within SLA,CA,Los Angeles,A125,CC04
C000224,02-05-24,02-05-24 15:00,02-05-24 15:06,6,Billing Question,Email,Neutral,5,15,Within SLA,NY,New York,A008,CC01
C000225,12-10-24,12-10-24 13:00,12-10-24 13:03,3,Billing Question,Email,Positive,3,15,Within SLA,IL,Chicago,A080,CC03
C000226,17-12-24,17-12-24 17:00,17-12-24 17:26,26,Power Outage,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A073,CC03
C000227,21-08-24,21-08-24 18:00,21-08-24 18:01,1,Billing Question,Call Center,Negative,4,15,Within SLA,TX,Dallas,A041,CC02
C000228,27-10-24,27-10-24 19:00,27-10-24 19:13,13,Service Issues,Web Form,Negative,3,15,Within SLA,NY,New York,A001,CC01
C000229,27-07-24,27-07-24 10:00,27-07-24 10:03,3,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A055,CC02
C000230,22-09-24,22-09-24 14:00,22-09-24 14:08,8,New Connection,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A129,CC04
C000231,27-07-24,27-07-24 11:00,27-07-24 11:04,4,New Connection,Chatbot,Neutral,5,15,Within SLA,NY,New York,A019,CC01
C000232,18-09-24,18-09-24 8:00,18-09-24 8:05,5,Billing Question,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A113,CC04
C000233,04-04-24,04-04-24 15:00,04-04-24 15:01,1,Payment Issue,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A053,CC02
C000234,13-04-24,13-04-24 8:00,13-04-24 8:14,14,Power Outage,Web Form,Negative,3,15,Within SLA,TX,Dallas,A045,CC02
C000235,11-08-24,11-08-24 18:00,11-08-24 18:11,11,Service Issues,Call Center,Negative,5,15,Within SLA,CA,Los Angeles,A116,CC04
C000236,09-03-24,09-03-24 19:00,09-03-24 19:26,26,Power Outage,Call Center,Neutral,5,15,SLA Violated,CA,Los Angeles,A129,CC04
C000237,09-02-24,09-02-24 17:00,09-02-24 17:14,14,Power Outage,Email,Negative,3,15,Within SLA,NY,New York,A017,CC01
C000238,06-07-24,06-07-24 12:00,06-07-24 12:16,16,Billing Question,Call Center,Neutral,4,15,SLA Violated,CA,Los Angeles,A108,CC04
C000239,25-09-24,25-09-24 13:00,25-09-24 13:12,12,Account Cancellation,Call Center,Neutral,5,15,Within SLA,NY,New York,A010,CC01
C000240,09-07-24,09-07-24 18:00,09-07-24 18:23,23,Service Issues,Email,Neutral,3,15,SLA Violated,TX,Dallas,A051,CC02
C000241,06-04-24,06-04-24 11:00,06-04-24 11:13,13,Power Outage,Call Center,Neutral,3,15,Within SLA,NY,New York,A022,CC01
C000242,12-07-24,12-07-24 15:00,12-07-24 15:38,38,Service Issues,Call Center,Neutral,4,15,SLA Violated,NY,New York,A017,CC01
C000243,09-09-24,09-09-24 9:00,09-09-24 9:03,3,Account Cancellation,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A040,CC02
C000244,22-02-24,22-02-24 8:00,22-02-24 8:12,12,Service Issues,Call Center,Neutral,3,15,Within SLA,NY,New York,A007,CC01
C000245,19-08-24,19-08-24 19:00,19-08-24 19:05,5,Payment Issue,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A105,CC03
C000246,26-06-24,26-06-24 11:00,26-06-24 11:17,17,Power Outage,Call Center,Negative,4,15,SLA Violated,CA,Los Angeles,A140,CC04
C000247,04-02-24,04-02-24 13:00,04-02-24 13:02,2,New Connection,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A107,CC04
C000248,01-02-24,01-02-24 19:00,01-02-24 19:20,20,Billing Question,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A073,CC03
C000249,07-08-24,07-08-24 19:00,07-08-24 19:16,16,Power Outage,Chatbot,Negative,3,15,SLA Violated,CA,Los Angeles,A137,CC04
C000250,16-11-24,16-11-24 18:00,16-11-24 18:02,2,Account Cancellation,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A090,CC03
C000251,04-03-24,04-03-24 8:00,04-03-24 8:11,11,Account Cancellation,Call Center,Negative,2,15,Within SLA,CA,Los Angeles,A111,CC04
C000252,29-12-24,29-12-24 18:00,29-12-24 18:06,6,New Connection,Call Center,Neutral,2,15,Within SLA,TX,Dallas,A059,CC02
C000253,25-10-24,25-10-24 17:00,25-10-24 17:03,3,Billing Question,Call Center,Neutral,5,15,Within SLA,NY,New York,A028,CC01
C000254,13-10-24,13-10-24 8:00,13-10-24 8:17,17,Account Cancellation,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A088,CC03
C000255,05-07-24,05-07-24 9:00,05-07-24 9:05,5,Billing Question,Chatbot,Neutral,2,15,Within SLA,IL,Chicago,A092,CC03
C000256,13-03-24,13-03-24 12:00,13-03-24 12:07,7,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A068,CC02
C000257,15-11-24,15-11-24 10:00,15-11-24 10:03,3,Billing Question,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A123,CC04
C000258,06-06-24,06-06-24 13:00,06-06-24 13:10,10,Payment Issue,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A109,CC04
C000259,30-04-24,30-04-24 16:00,30-04-24 16:19,19,Service Issues,Call Center,Negative,4,15,SLA Violated,CA,Los Angeles,A117,CC04
C000260,22-11-24,22-11-24 14:00,22-11-24 14:24,24,Power Outage,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A120,CC04
C000261,05-10-24,05-10-24 11:00,05-10-24 11:15,15,Service Issues,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A090,CC03
C000262,01-06-24,01-06-24 9:00,01-06-24 9:14,14,New Connection,Email,Positive,3,15,Within SLA,CA,Los Angeles,A110,CC04
C000263,12-08-24,12-08-24 13:00,12-08-24 13:00,0,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A090,CC03
C000264,29-01-24,29-01-24 13:00,29-01-24 13:02,2,Billing Question,Email,Neutral,4,15,Within SLA,IL,Chicago,A071,CC03
C000265,15-02-24,15-02-24 18:00,15-02-24 18:09,9,New Connection,Web Form,Positive,4,15,Within SLA,TX,Dallas,A055,CC02
C000266,25-03-24,25-03-24 9:00,25-03-24 9:02,2,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A006,CC01
C000267,21-10-24,21-10-24 17:00,21-10-24 17:10,10,New Connection,Web Form,Positive,4,15,Within SLA,IL,Chicago,A103,CC03
C000268,17-11-24,17-11-24 11:00,17-11-24 11:15,15,Power Outage,Call Center,Negative,3,15,Within SLA,IL,Chicago,A092,CC03
C000269,09-11-24,09-11-24 13:00,09-11-24 13:04,4,New Connection,Chatbot,Neutral,4,15,Within SLA,CA,Los Angeles,A134,CC04
C000270,07-08-24,07-08-24 15:00,07-08-24 15:16,16,Power Outage,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A070,CC02
C000271,25-10-24,25-10-24 15:00,25-10-24 15:04,4,Payment Issue,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A079,CC03
C000272,05-03-24,05-03-24 14:00,05-03-24 14:11,11,Billing Question,Chatbot,Positive,4,15,Within SLA,IL,Chicago,A093,CC03
C000273,11-10-24,11-10-24 10:00,11-10-24 10:11,11,Service Issues,Email,Neutral,3,15,Within SLA,NY,New York,A026,CC01
C000274,20-11-24,20-11-24 15:00,20-11-24 15:08,8,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A087,CC03
C000275,23-08-24,23-08-24 16:00,23-08-24 16:12,12,Service Issues,Chatbot,Negative,2,15,Within SLA,IL,Chicago,A100,CC03
C000276,22-05-24,22-05-24 14:00,22-05-24 14:01,1,New Connection,Web Form,Positive,4,15,Within SLA,TX,Dallas,A038,CC02
C000277,13-03-24,13-03-24 19:00,13-03-24 19:04,4,Billing Question,Email,Neutral,4,15,Within SLA,NY,New York,A009,CC01
C000278,24-08-24,24-08-24 8:00,24-08-24 8:10,10,Service Issues,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A059,CC02
C000279,09-12-24,09-12-24 9:00,09-12-24 9:14,14,Service Issues,Call Center,Negative,2,15,Within SLA,TX,Dallas,A043,CC02
C000280,15-06-24,15-06-24 12:00,15-06-24 12:13,13,Power Outage,Web Form,Neutral,5,15,Within SLA,IL,Chicago,A075,CC03
C000281,10-11-24,10-11-24 13:00,10-11-24 13:12,12,Power Outage,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A137,CC04
C000282,08-06-24,08-06-24 11:00,08-06-24 11:14,14,Billing Question,Call Center,Positive,3,15,Within SLA,IL,Chicago,A092,CC03
C000283,30-04-24,30-04-24 14:00,30-04-24 14:03,3,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A069,CC02
C000284,01-10-24,01-10-24 12:00,01-10-24 12:01,1,Billing Question,Call Center,Positive,5,15,Within SLA,IL,Chicago,A072,CC03
C000285,19-08-24,19-08-24 9:00,19-08-24 9:21,21,Power Outage,Chatbot,Neutral,4,15,SLA Violated,CA,Los Angeles,A131,CC04
C000286,18-03-24,18-03-24 17:00,18-03-24 17:14,14,Service Issues,Call Center,Negative,5,15,Within SLA,TX,Dallas,A065,CC02
C000287,01-06-24,01-06-24 11:00,01-06-24 11:26,26,Billing Question,Call Center,Neutral,3,15,SLA Violated,NY,New York,A016,CC01
C000288,21-10-24,21-10-24 8:00,21-10-24 8:14,14,Billing Question,Call Center,Positive,4,15,Within SLA,CA,Los Angeles,A130,CC04
C000289,15-04-24,15-04-24 16:00,15-04-24 16:10,10,New Connection,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A105,CC03
C000290,01-08-24,01-08-24 18:00,01-08-24 18:09,9,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A019,CC01
C000291,02-12-24,02-12-24 19:00,02-12-24 19:12,12,Power Outage,Call Center,Neutral,3,15,Within SLA,NY,New York,A023,CC01
C000292,27-02-24,27-02-24 10:00,27-02-24 10:11,11,Service Issues,Call Center,Negative,3,15,Within SLA,NY,New York,A023,CC01
C000293,25-12-24,25-12-24 11:00,25-12-24 11:03,3,Payment Issue,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A085,CC03
C000294,07-08-24,07-08-24 18:00,07-08-24 18:21,21,New Connection,Call Center,Neutral,5,15,SLA Violated,CA,Los Angeles,A112,CC04
C000295,20-07-24,20-07-24 18:00,20-07-24 18:06,6,Billing Question,Call Center,Negative,3,15,Within SLA,IL,Chicago,A105,CC03
C000296,16-09-24,16-09-24 10:00,16-09-24 10:15,15,Service Issues,Chatbot,Negative,5,15,Within SLA,CA,Los Angeles,A117,CC04
C000297,18-06-24,18-06-24 14:00,18-06-24 14:04,4,Billing Question,Web Form,Negative,4,15,Within SLA,NY,New York,A017,CC01
C000298,17-09-24,17-09-24 14:00,17-09-24 14:14,14,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A031,CC01
C000299,04-05-24,04-05-24 16:00,04-05-24 16:26,26,Power Outage,Chatbot,Neutral,5,15,SLA Violated,CA,Los Angeles,A120,CC04
C000300,27-11-24,27-11-24 15:00,27-11-24 15:23,23,Account Cancellation,Call Center,Negative,5,15,SLA Violated,CA,Los Angeles,A132,CC04
C000301,02-07-24,02-07-24 9:00,02-07-24 9:11,11,Account Cancellation,Email,Negative,2,15,Within SLA,IL,Chicago,A100,CC03
C000302,11-06-24,11-06-24 13:00,11-06-24 13:03,3,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A027,CC01
C000303,21-10-24,21-10-24 9:00,21-10-24 9:14,14,Power Outage,Chatbot,Neutral,4,15,Within SLA,TX,Dallas,A061,CC02
C000304,21-04-24,21-04-24 18:00,21-04-24 18:16,16,Power Outage,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A043,CC02
C000305,27-06-24,27-06-24 14:00,27-06-24 14:24,24,Power Outage,Chatbot,Negative,4,15,SLA Violated,CA,Los Angeles,A126,CC04
C000306,29-05-24,29-05-24 17:00,29-05-24 17:02,2,Account Cancellation,Call Center,Neutral,4,15,Within SLA,NY,New York,A033,CC01
C000307,29-07-24,29-07-24 11:00,29-07-24 11:14,14,Service Issues,Call Center,Neutral,3,15,Within SLA,NY,New York,A032,CC01
C000308,05-09-24,05-09-24 13:00,05-09-24 13:18,18,Service Issues,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A114,CC04
C000309,26-04-24,26-04-24 19:00,26-04-24 19:14,14,Payment Issue,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A104,CC03
C000310,14-02-24,14-02-24 11:00,14-02-24 11:16,16,Service Issues,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A092,CC03
C000311,17-01-24,17-01-24 15:00,17-01-24 15:07,7,Billing Question,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A061,CC02
C000312,18-09-24,18-09-24 12:00,18-09-24 12:31,31,Payment Issue,Email,Neutral,3,15,SLA Violated,IL,Chicago,A080,CC03
C000313,03-05-24,03-05-24 13:00,03-05-24 13:07,7,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A008,CC01
C000314,31-10-24,31-10-24 13:00,31-10-24 13:13,13,Billing Question,Email,Positive,4,15,Within SLA,CA,Los Angeles,A132,CC04
C000315,19-11-24,19-11-24 15:00,19-11-24 15:09,9,Billing Question,Email,Positive,4,15,Within SLA,TX,Dallas,A053,CC02
C000316,02-01-24,02-01-24 18:00,02-01-24 18:19,19,Billing Question,Email,Negative,3,15,SLA Violated,IL,Chicago,A100,CC03
C000317,20-02-24,20-02-24 14:00,20-02-24 14:20,20,Billing Question,Email,Positive,3,15,SLA Violated,IL,Chicago,A085,CC03
C000318,24-04-24,24-04-24 8:00,24-04-24 8:15,15,Billing Question,Chatbot,Negative,3,15,Within SLA,CA,Los Angeles,A127,CC04
C000319,26-05-24,26-05-24 11:00,26-05-24 11:19,19,Power Outage,Email,Negative,3,15,SLA Violated,IL,Chicago,A097,CC03
C000320,24-08-24,24-08-24 18:00,24-08-24 18:21,21,Billing Question,Call Center,Positive,4,15,SLA Violated,NY,New York,A013,CC01
C000321,13-10-24,13-10-24 19:00,13-10-24 19:17,17,Service Issues,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A072,CC03
C000322,09-04-24,09-04-24 15:00,09-04-24 15:18,18,Service Issues,Chatbot,Neutral,4,15,SLA Violated,TX,Dallas,A055,CC02
C000323,30-06-24,30-06-24 18:00,30-06-24 18:06,6,Billing Question,Email,Positive,4,15,Within SLA,IL,Chicago,A071,CC03
C000324,30-04-24,30-04-24 16:00,30-04-24 16:12,12,Billing Question,Chatbot,Positive,4,15,Within SLA,IL,Chicago,A071,CC03
C000325,18-06-24,18-06-24 14:00,18-06-24 14:13,13,Service Issues,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A106,CC04
C000326,25-07-24,25-07-24 13:00,25-07-24 13:26,26,Service Issues,Call Center,Negative,4,15,SLA Violated,CA,Los Angeles,A109,CC04
C000327,27-04-24,27-04-24 19:00,27-04-24 19:16,16,Billing Question,Chatbot,Negative,3,15,SLA Violated,TX,Dallas,A062,CC02
C000328,20-05-24,20-05-24 9:00,20-05-24 9:15,15,Power Outage,Chatbot,Neutral,3,15,Within SLA,NY,New York,A019,CC01
C000329,08-06-24,08-06-24 14:00,08-06-24 14:12,12,Payment Issue,Chatbot,Neutral,3,15,Within SLA,TX,Dallas,A062,CC02
C000330,02-10-24,02-10-24 19:00,02-10-24 19:08,8,Payment Issue,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A087,CC03
C000331,12-01-24,12-01-24 15:00,12-01-24 15:09,9,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A015,CC01
C000332,26-11-24,26-11-24 14:00,26-11-24 14:10,10,Billing Question,Call Center,Negative,5,15,Within SLA,IL,Chicago,A104,CC03
C000333,02-09-24,02-09-24 15:00,02-09-24 15:14,14,Service Issues,Chatbot,Neutral,3,15,Within SLA,CA,Los Angeles,A117,CC04
C000334,15-01-24,15-01-24 13:00,15-01-24 13:12,12,Power Outage,Email,Negative,3,15,Within SLA,NY,New York,A035,CC01
C000335,05-10-24,05-10-24 19:00,05-10-24 19:20,20,Power Outage,Web Form,Negative,3,15,SLA Violated,TX,Dallas,A057,CC02
C000336,02-03-24,02-03-24 13:00,02-03-24 13:17,17,Payment Issue,Email,Neutral,4,15,SLA Violated,IL,Chicago,A075,CC03
C000337,13-07-24,13-07-24 10:00,13-07-24 10:25,25,Power Outage,Call Center,Negative,3,15,SLA Violated,NY,New York,A019,CC01
C000338,05-04-24,05-04-24 9:00,05-04-24 9:00,0,Billing Question,Call Center,Negative,2,15,Within SLA,TX,Dallas,A058,CC02
C000339,28-04-24,28-04-24 13:00,28-04-24 13:07,7,Billing Question,Call Center,Positive,3,15,Within SLA,NY,New York,A022,CC01
C000340,29-07-24,29-07-24 10:00,29-07-24 10:02,2,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A071,CC03
C000341,05-10-24,05-10-24 19:00,05-10-24 19:10,10,Billing Question,Email,Positive,4,15,Within SLA,IL,Chicago,A074,CC03
C000342,21-08-24,21-08-24 19:00,21-08-24 19:12,12,Power Outage,Chatbot,Neutral,5,15,Within SLA,IL,Chicago,A087,CC03
C000343,18-11-24,18-11-24 10:00,18-11-24 10:05,5,Billing Question,Email,Neutral,3,15,Within SLA,NY,New York,A010,CC01
C000344,15-09-24,15-09-24 11:00,15-09-24 11:03,3,Billing Question,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A140,CC04
C000345,31-08-24,31-08-24 17:00,31-08-24 17:21,21,Service Issues,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A086,CC03
C000346,31-05-24,31-05-24 19:00,31-05-24 19:03,3,Account Cancellation,Chatbot,Neutral,4,15,Within SLA,IL,Chicago,A084,CC03
C000347,18-09-24,18-09-24 13:00,18-09-24 13:10,10,Billing Question,Chatbot,Positive,4,15,Within SLA,NY,New York,A023,CC01
C000348,01-08-24,01-08-24 8:00,01-08-24 8:21,21,Payment Issue,Web Form,Neutral,4,15,SLA Violated,CA,Los Angeles,A125,CC04
C000349,03-06-24,03-06-24 8:00,03-06-24 8:14,14,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A058,CC02
C000350,13-05-24,13-05-24 13:00,13-05-24 13:13,13,Service Issues,Call Center,Negative,3,15,Within SLA,NY,New York,A029,CC01
C000351,04-07-24,04-07-24 8:00,04-07-24 8:16,16,Power Outage,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A062,CC02
C000352,27-12-24,27-12-24 14:00,27-12-24 14:09,9,New Connection,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A062,CC02
C000353,11-08-24,11-08-24 11:00,11-08-24 11:04,4,Payment Issue,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A052,CC02
C000354,03-08-24,03-08-24 17:00,03-08-24 17:13,13,Power Outage,Call Center,Negative,5,15,Within SLA,NY,New York,A019,CC01
C000355,28-08-24,28-08-24 19:00,28-08-24 19:10,10,Account Cancellation,Call Center,Negative,5,15,Within SLA,TX,Dallas,A056,CC02
C000356,05-12-24,05-12-24 10:00,05-12-24 10:04,4,Payment Issue,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A120,CC04
C000357,27-04-24,27-04-24 14:00,27-04-24 14:30,30,Power Outage,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A074,CC03
C000358,23-09-24,23-09-24 8:00,23-09-24 8:11,11,Power Outage,Call Center,Neutral,3,15,Within SLA,NY,New York,A027,CC01
C000359,13-04-24,13-04-24 14:00,13-04-24 14:04,4,Billing Question,Web Form,Neutral,3,15,Within SLA,CA,Los Angeles,A120,CC04
C000360,29-12-24,29-12-24 14:00,29-12-24 14:07,7,Payment Issue,Call Center,Neutral,2,15,Within SLA,NY,New York,A005,CC01
C000361,12-12-24,12-12-24 19:00,12-12-24 19:30,30,Service Issues,Email,Negative,4,15,SLA Violated,TX,Dallas,A062,CC02
C000362,03-02-24,03-02-24 11:00,03-02-24 11:16,16,Service Issues,Chatbot,Neutral,4,15,SLA Violated,CA,Los Angeles,A135,CC04
C000363,17-04-24,17-04-24 15:00,17-04-24 15:17,17,Billing Question,Web Form,Negative,3,15,SLA Violated,CA,Los Angeles,A118,CC04
C000364,28-11-24,28-11-24 14:00,28-11-24 14:04,4,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A103,CC03
